ColumnInViewA,ColumnInViewB,DataType,SchemaNameA,ViewNameA,SchemaNameB,ViewNameB,SampleJoinQuery
ActivityCode,ActivityCode,nvarchar,Report,vw_ResourceUsage,Report,vw_WBS,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ActivityCode] = b.[ActivityCode]
CBSID,CBSID,int,Report,vw_CBS,Report,vw_Payments,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[CBSID] = b.[CBSID]
CBSID,CBSID,int,Report,vw_CBS,Report,vw_Invoice,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Invoice] AS b ON a.[CBSID] = b.[CBSID]
CBSID,CBSID,int,Report,vw_Invoice,Report,vw_Payments,SELECT * FROM [Report].[vw_Invoice] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[CBSID] = b.[CBSID]
DateTypePK,DateTypePK,int,Report,vw_Issues,Report,vw_Risks,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[DateTypePK] = b.[DateTypePK]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_اقای_احمدی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_,Report,vw_FB_فرم_آپلود_فایل,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#برنامه_عملیاتی_] AS a INNER JOIN [Report].[vw_FB_فرم_آپلود_فایل] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_آپلود_فایل,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_آپلود_فایل] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_اقای_احمدی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#شناسنامه_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_اقای_احمدی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی,Report,vw_FB_فرم_آپلود_فایل,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#هدف_کمی] AS a INNER JOIN [Report].[vw_FB_فرم_آپلود_فایل] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_آپلود_فایل,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_آپلود_فایل] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_اقای_احمدی,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_شناسنامه_احکام_و_گزارش_عملکرد_سازمان_تامین_اجتماعی_در_برنامه_هفتم_پیشرفت#واحد_متولی_معاونت] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_اقای_احمدی,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_آپلود_فایل,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_فرم_آپلود_فایل] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_FB_فرم_اقای_احمدی#child,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_FB_فرم_اقای_احمدی#child] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
ID,ID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ID] = b.[ID]
OrganizationUnitID,OrganizationUnitID,int,Report,vw_CBS,Report,vw_Projects,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[OrganizationUnitID] = b.[OrganizationUnitID]
OrganizationUnitID,OrganizationUnitID,int,Report,vw_CBS,Report,vw_Payments,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[OrganizationUnitID] = b.[OrganizationUnitID]
OrganizationUnitID,OrganizationUnitID,int,Report,vw_CBS,Report,vw_Risks,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[OrganizationUnitID] = b.[OrganizationUnitID]
OrganizationUnitID,OrganizationUnitID,int,Report,vw_CBS,Report,vw_Issues,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[OrganizationUnitID] = b.[OrganizationUnitID]
